EXCHANGE,sequence,tradedate,tradetime,securitycode,orderid,dealsource,dealsourcedecoded,exchangeinfo,matchgroupid,nationalbidpricesnapshot,nationalofferpricesnapshot,tradeprice,quantity,side,sidedecoded,participantid,passiveaggressive,row_num
3,51800023,2024-09-05,1725515180555701141,110621,7904794000131866090,5,Trade Report Crossings,OFF Market,7904794000123961421,3380,3390,3385,109,1,Buy,51,0,7459
3,51800024,2024-09-05,1725515180555701141,110621,7904794000131866090,5,Trade Report Crossings,OFF Market,7904794000123961421,3380,3390,3385,109,2,Sell,51,0,7460
3,51823150,2024-09-05,1725515190985971685,110621,7904794000131869692,5,Trade Report Crossings,OFF Market,7904794000123961768,3380,3390,3385,2,1,Buy,51,0,7461
3,51823151,2024-09-05,1725515190985971685,110621,7904794000131869692,5,Trade Report Crossings,OFF Market,7904794000123961768,3380,3390,3385,2,2,Sell,51,0,7462
3,51866011,2024-09-05,1725515208697025942,110621,7904794000131876653,5,Trade Report Crossings,OFF Market,7904794000123962231,3380,3390,3385,110,1,Buy,51,0,7463
3,51866012,2024-09-05,1725515208697025942,110621,7904794000131876653,5,Trade Report Crossings,OFF Market,7904794000123962231,3380,3390,3385,110,2,Sell,51,0,7464
3,51911625,2024-09-05,1725515229216202820,110621,7904794000131884230,1,Continuous Lit,ON Market,7904794000123963019,3380,3390,3390,217,1,Buy,67,1,7465
3,51911626,2024-09-05,1725515229216202820,110621,7904794000131400252,1,Continuous Lit,ON Market,7904794000123963019,3380,3390,3390,217,2,Sell,47,0,7466
3,51916872,2024-09-05,1725515230108060370,110621,7904794000131884930,1,Continuous Lit,ON Market,7904794000123963053,3380,3390,3390,1,1,Buy,47,1,7467
3,51916873,2024-09-05,1725515230108060370,110621,7904794000131400252,1,Continuous Lit,ON Market,7904794000123963053,3380,3390,3390,1,2,Sell,47,0,7468
3,51938742,2024-09-05,1725515238817168546,110621,7904794000131888220,5,Trade Report Crossings,OFF Market,7904794000123963300,3380,3390,3385,79,1,Buy,51,0,7469
3,51938743,2024-09-05,1725515238817168546,110621,7904794000131888220,5,Trade Report Crossings,OFF Market,7904794000123963300,3380,3390,3385,79,2,Sell,51,0,7470
3,51962604,2024-09-05,1725515250227066846,110621,7904794000131892165,1,Continuous Lit,ON Market,7904794000123963669,3380,3390,3390,329,1,Buy,67,1,7471
3,51962605,2024-09-05,1725515250227066846,110621,7904794000131400252,1,Continuous Lit,ON Market,7904794000123963669,3380,3390,3390,329,2,Sell,47,0,7472
3,51962606,2024-09-05,1725515250227066846,110621,7904794000131892165,1,Continuous Lit,ON Market,7904794000123963670,3380,3390,3390,119,1,Buy,67,1,7473
3,51962607,2024-09-05,1725515250227066846,110621,7904794000131480744,1,Continuous Lit,ON Market,7904794000123963670,3380,3390,3390,119,2,Sell,146,0,7474
3,51976268,2024-09-05,1725515257681473316,110621,7904794000131894486,5,Trade Report Crossings,OFF Market,7904794000123963904,3380,3390,3385,557,1,Buy,42,0,7475
3,51976269,2024-09-05,1725515257681473316,110621,7904794000131894486,5,Trade Report Crossings,OFF Market,7904794000123963904,3380,3390,3385,557,2,Sell,42,0,7476
3,51976876,2024-09-05,1725515258396652512,110621,7904794000131894601,5,Trade Report Crossings,OFF Market,7904794000123963909,3380,3390,3385,2,1,Buy,51,0,7477
3,51976877,2024-09-05,1725515258396652512,110621,7904794000131894601,5,Trade Report Crossings,OFF Market,7904794000123963909,3380,3390,3385,2,2,Sell,51,0,7478
3,52001013,2024-09-05,1725515268696881279,110621,7904794000131898825,5,Trade Report Crossings,OFF Market,7904794000123964250,3380,3390,3385,114,1,Buy,51,0,7479
3,52001014,2024-09-05,1725515268696881279,110621,7904794000131898825,5,Trade Report Crossings,OFF Market,7904794000123964250,3380,3390,3385,114,2,Sell,51,0,7480
3,52023451,2024-09-05,1725515275848107314,110621,7904794000131902048,5,Trade Report Crossings,OFF Market,7904794000123964524,3380,3390,3385,141,1,Buy,51,0,7481
3,52023452,2024-09-05,1725515275848107314,110621,7904794000131902048,5,Trade Report Crossings,OFF Market,7904794000123964524,3380,3390,3385,141,2,Sell,51,0,7482
3,52024246,2024-09-05,1725515276111530543,110621,7904794000131902218,1,Continuous Lit,ON Market,7904794000123964527,3380,3390,3390,167,1,Buy,67,1,7483
3,52024247,2024-09-05,1725515276111530543,110621,7904794000131480744,1,Continuous Lit,ON Market,7904794000123964527,3380,3390,3390,167,2,Sell,146,0,7484
3,52024248,2024-09-05,1725515276111530543,110621,7904794000131902218,1,Continuous Lit,ON Market,7904794000123964528,3380,3390,3390,4,1,Buy,67,1,7485
3,52024249,2024-09-05,1725515276111530543,110621,7904794000131571588,1,Continuous Lit,ON Market,7904794000123964528,3380,3390,3390,4,2,Sell,47,0,7486
3,52024250,2024-09-05,1725515276111530543,110621,7904794000131902218,1,Continuous Lit,ON Market,7904794000123964529,3380,3390,3390,157,1,Buy,67,1,7487
3,52024251,2024-09-05,1725515276111530543,110621,7904794000131576397,1,Continuous Lit,ON Market,7904794000123964529,3380,3390,3390,157,2,Sell,41,0,7488
3,52027695,2024-09-05,1725515277333541154,110621,7904794000131902806,5,Trade Report Crossings,OFF Market,7904794000123964559,3380,3390,3385,249,1,Buy,51,0,7489
3,52027696,2024-09-05,1725515277333541154,110621,7904794000131902806,5,Trade Report Crossings,OFF Market,7904794000123964559,3380,3390,3385,249,2,Sell,51,0,7490
3,52049560,2024-09-05,1725515285498496179,110621,7904794000131894688,47,Centre Point,ON Market,7904794000123965037,3380,3390,3385,42,1,Buy,67,0,7491
3,52049561,2024-09-05,1725515285498496179,110621,7904794000131906068,47,Centre Point,ON Market,7904794000123965037,3380,3390,3385,42,2,Sell,47,1,7492
3,52049562,2024-09-05,1725515285498496179,110621,7904794000131866078,1,Continuous Lit,ON Market,7904794000123965038,3380,3390,3380,23,1,Buy,67,0,7493
3,52049563,2024-09-05,1725515285498496179,110621,7904794000131906068,1,Continuous Lit,ON Market,7904794000123965038,3380,3390,3380,23,2,Sell,47,1,7494
3,52050844,2024-09-05,1725515285826774159,110621,7904794000131906284,5,Trade Report Crossings,OFF Market,7904794000123965049,3380,3390,3385,384,1,Buy,51,0,7495
3,52050845,2024-09-05,1725515285826774159,110621,7904794000131906284,5,Trade Report Crossings,OFF Market,7904794000123965049,3380,3390,3385,384,2,Sell,51,0,7496
3,52083334,2024-09-05,1725515295246519115,110621,7904794000131911005,1,Continuous Lit,ON Market,7904794000123965573,3380,3390,3390,55,1,Buy,67,1,7497
3,52083335,2024-09-05,1725515295246519115,110621,7904794000131576397,1,Continuous Lit,ON Market,7904794000123965573,3380,3390,3390,55,2,Sell,41,0,7498
3,52083336,2024-09-05,1725515295246519115,110621,7904794000131911005,1,Continuous Lit,ON Market,7904794000123965574,3380,3390,3390,2,1,Buy,67,1,7499
3,52083337,2024-09-05,1725515295246519115,110621,7904794000131578079,1,Continuous Lit,ON Market,7904794000123965574,3380,3390,3390,2,2,Sell,47,0,7500
3,52083338,2024-09-05,1725515295246519115,110621,7904794000131911005,1,Continuous Lit,ON Market,7904794000123965575,3380,3390,3390,139,1,Buy,67,1,7501
3,52083339,2024-09-05,1725515295246519115,110621,7904794000131589533,1,Continuous Lit,ON Market,7904794000123965575,3380,3390,3390,139,2,Sell,47,0,7502
3,52090090,2024-09-05,1725515296181590730,110621,7904794000131866078,1,Continuous Lit,ON Market,7904794000123965638,3380,3390,3380,343,1,Buy,67,0,7503
3,52090091,2024-09-05,1725515296181590730,110621,7904794000131911960,1,Continuous Lit,ON Market,7904794000123965638,3380,3390,3380,343,2,Sell,47,1,7504
3,52112209,2024-09-05,1725515306426085996,110621,7904794000131915336,1,Continuous Lit,ON Market,7904794000123966057,3380,3390,3390,195,1,Buy,67,1,7505
3,52112210,2024-09-05,1725515306426085996,110621,7904794000131589533,1,Continuous Lit,ON Market,7904794000123966057,3380,3390,3390,195,2,Sell,47,0,7506
3,52142644,2024-09-05,1725515320123459614,110621,7904794000131919978,1,Continuous Lit,ON Market,7904794000123966423,3380,3390,3390,197,1,Buy,67,1,7507
3,52142645,2024-09-05,1725515320123459614,110621,7904794000131589533,1,Continuous Lit,ON Market,7904794000123966423,3380,3390,3390,197,2,Sell,47,0,7508
3,52189905,2024-09-05,1725515340235661762,110621,7904794000131927345,1,Continuous Lit,ON Market,7904794000123967102,3380,3390,3390,131,1,Buy,67,1,7509
3,52189906,2024-09-05,1725515340235661762,110621,7904794000131589533,1,Continuous Lit,ON Market,7904794000123967102,3380,3390,3390,131,2,Sell,47,0,7510
3,52189907,2024-09-05,1725515340235661762,110621,7904794000131927345,1,Continuous Lit,ON Market,7904794000123967103,3380,3390,3390,168,1,Buy,67,1,7511
3,52189908,2024-09-05,1725515340235661762,110621,7904794000131594283,1,Continuous Lit,ON Market,7904794000123967103,3380,3390,3390,168,2,Sell,47,0,7512
3,52189909,2024-09-05,1725515340235661762,110621,7904794000131927345,1,Continuous Lit,ON Market,7904794000123967104,3380,3390,3390,153,1,Buy,67,1,7513
3,52189910,2024-09-05,1725515340235661762,110621,7904794000131602598,1,Continuous Lit,ON Market,7904794000123967104,3380,3390,3390,153,2,Sell,47,0,7514
3,52192543,2024-09-05,1725515341202270481,110621,7904794000131927822,5,Trade Report Crossings,OFF Market,7904794000123967132,3380,3390,3385,94,1,Buy,51,0,7515
3,52192544,2024-09-05,1725515341202270481,110621,7904794000131927822,5,Trade Report Crossings,OFF Market,7904794000123967132,3380,3390,3385,94,2,Sell,51,0,7516
3,52202966,2024-09-05,1725515345824885780,110621,7904794000131929346,5,Trade Report Crossings,OFF Market,7904794000123967284,3380,3390,3385,2529,1,Buy,51,0,7517
3,52202967,2024-09-05,1725515345824885780,110621,7904794000131929346,5,Trade Report Crossings,OFF Market,7904794000123967284,3380,3390,3385,2529,2,Sell,51,0,7518
3,52238836,2024-09-05,1725515357679092715,110621,7904794000131935187,5,Trade Report Crossings,OFF Market,7904794000123967714,3380,3390,3385,465,1,Buy,42,0,7519
3,52238837,2024-09-05,1725515357679092715,110621,7904794000131935187,5,Trade Report Crossings,OFF Market,7904794000123967714,3380,3390,3385,465,2,Sell,42,0,7520
3,52240462,2024-09-05,1725515358817328311,110621,7904794000131935461,5,Trade Report Crossings,OFF Market,7904794000123967750,3380,3390,3385,79,1,Buy,51,0,7521
3,52240463,2024-09-05,1725515358817328311,110621,7904794000131935461,5,Trade Report Crossings,OFF Market,7904794000123967750,3380,3390,3385,79,2,Sell,51,0,7522
3,52270051,2024-09-05,1725515371176278165,110621,7904794000131939993,1,Continuous Lit,ON Market,7904794000123968139,3380,3390,3390,74,1,Buy,67,1,7523
3,52270052,2024-09-05,1725515371176278165,110621,7904794000131602598,1,Continuous Lit,ON Market,7904794000123968139,3380,3390,3390,74,2,Sell,47,0,7524
3,52270053,2024-09-05,1725515371176278165,110621,7904794000131939993,1,Continuous Lit,ON Market,7904794000123968140,3380,3390,3390,79,1,Buy,67,1,7525
3,52270054,2024-09-05,1725515371176278165,110621,7904794000131611101,1,Continuous Lit,ON Market,7904794000123968140,3380,3390,3390,79,2,Sell,67,0,7526
3,52270055,2024-09-05,1725515371176278165,110621,7904794000131939993,1,Continuous Lit,ON Market,7904794000123968141,3380,3390,3390,246,1,Buy,67,1,7527
3,52270056,2024-09-05,1725515371176278165,110621,7904794000131622610,1,Continuous Lit,ON Market,7904794000123968141,3380,3390,3390,246,2,Sell,47,0,7528
3,52270057,2024-09-05,1725515371176278165,110621,7904794000131939993,1,Continuous Lit,ON Market,7904794000123968142,3380,3390,3390,79,1,Buy,67,1,7529
3,52270058,2024-09-05,1725515371176278165,110621,7904794000131631263,1,Continuous Lit,ON Market,7904794000123968142,3380,3390,3390,79,2,Sell,61,0,7530
3,52270059,2024-09-05,1725515371176278165,110621,7904794000131939993,1,Continuous Lit,ON Market,7904794000123968143,3380,3390,3390,11,1,Buy,67,1,7531
3,52270060,2024-09-05,1725515371176278165,110621,7904794000131640368,1,Continuous Lit,ON Market,7904794000123968143,3380,3390,3390,11,2,Sell,47,0,7532
3,52270061,2024-09-05,1725515371176278165,110621,7904794000131939993,1,Continuous Lit,ON Market,7904794000123968144,3380,3390,3390,30,1,Buy,67,1,7533
3,52270062,2024-09-05,1725515371176278165,110621,7904794000131651070,1,Continuous Lit,ON Market,7904794000123968144,3380,3390,3390,30,2,Sell,47,0,7534
3,52277603,2024-09-05,1725515374285149524,110621,7904794000131941429,1,Continuous Lit,ON Market,7904794000123968243,3380,3390,3390,1,1,Buy,47,1,7535
3,52277604,2024-09-05,1725515374285149524,110621,7904794000131651070,1,Continuous Lit,ON Market,7904794000123968243,3380,3390,3390,1,2,Sell,47,0,7536
3,52336865,2024-09-05,1725515396111900979,110621,7904794000131950058,1,Continuous Lit,ON Market,7904794000123969142,3380,3390,3390,211,1,Buy,67,1,7537
3,52336866,2024-09-05,1725515396111900979,110621,7904794000131651070,1,Continuous Lit,ON Market,7904794000123969142,3380,3390,3390,211,2,Sell,47,0,7538
3,52363016,2024-09-05,1725515405824811411,110621,7904794000131953957,5,Trade Report Crossings,OFF Market,7904794000123969490,3380,3390,3385,2507,1,Buy,51,0,7539
3,52363017,2024-09-05,1725515405824811411,110621,7904794000131953957,5,Trade Report Crossings,OFF Market,7904794000123969490,3380,3390,3385,2507,2,Sell,51,0,7540
3,52363032,2024-09-05,1725515405826617350,110621,7904794000131953959,5,Trade Report Crossings,OFF Market,7904794000123969491,3380,3390,3385,384,1,Buy,51,0,7541
3,52363033,2024-09-05,1725515405826617350,110621,7904794000131953959,5,Trade Report Crossings,OFF Market,7904794000123969491,3380,3390,3385,384,2,Sell,51,0,7542
3,52400809,2024-09-05,1725515416788151649,110621,7904794000131959688,1,Continuous Lit,ON Market,7904794000123969866,3380,3390,3390,6,1,Buy,67,1,7543
3,52400810,2024-09-05,1725515416788151649,110621,7904794000131651070,1,Continuous Lit,ON Market,7904794000123969866,3380,3390,3390,6,2,Sell,47,0,7544
3,52400811,2024-09-05,1725515416788151649,110621,7904794000131959688,1,Continuous Lit,ON Market,7904794000123969867,3380,3390,3390,23,1,Buy,67,1,7545
3,52400812,2024-09-05,1725515416788151649,110621,7904794000131654370,1,Continuous Lit,ON Market,7904794000123969867,3380,3390,3390,23,2,Sell,67,0,7546
3,52400813,2024-09-05,1725515416788151649,110621,7904794000131959688,1,Continuous Lit,ON Market,7904794000123969868,3380,3390,3390,483,1,Buy,67,1,7547
3,52400814,2024-09-05,1725515416788151649,110621,7904794000131576380,1,Continuous Lit,ON Market,7904794000123969868,3380,3390,3390,483,2,Sell,146,0,7548
3,52454640,2024-09-05,1725515437805078667,110621,7904794000131968129,1,Continuous Lit,ON Market,7904794000123970697,3380,3390,3390,198,1,Buy,67,1,7549
3,52454641,2024-09-05,1725515437805078667,110621,7904794000131576380,1,Continuous Lit,ON Market,7904794000123970697,3380,3390,3390,198,2,Sell,146,0,7550
3,52478245,2024-09-05,1725515450052357914,110621,7904794000131971994,47,Centre Point,ON Market,7904794000123971177,3380,3390,3385,14,1,Buy,67,1,7551
3,52478246,2024-09-05,1725515450052357914,110621,7904794000131968842,47,Centre Point,ON Market,7904794000123971177,3380,3390,3385,14,2,Sell,61,0,7552
3,52478329,2024-09-05,1725515450064683825,110621,7904794000131972010,1,Continuous Lit,ON Market,7904794000123971179,3380,3390,3390,180,1,Buy,67,1,7553
3,52478330,2024-09-05,1725515450064683825,110621,7904794000131576380,1,Continuous Lit,ON Market,7904794000123971179,3380,3390,3390,180,2,Sell,146,0,7554
3,52492588,2024-09-05,1725515455847821049,110621,7904794000131974090,5,Trade Report Crossings,OFF Market,7904794000123971409,3380,3390,3385,81,1,Buy,51,0,7555
3,52492589,2024-09-05,1725515455847821049,110621,7904794000131974090,5,Trade Report Crossings,OFF Market,7904794000123971409,3380,3390,3385,81,2,Sell,51,0,7556
3,52496822,2024-09-05,1725515458111873596,110621,7904794000131974767,1,Continuous Lit,ON Market,7904794000123971447,3380,3390,3390,260,1,Buy,51,1,7557
3,52496823,2024-09-05,1725515458111873596,110621,7904794000131576380,1,Continuous Lit,ON Market,7904794000123971447,3380,3390,3390,260,2,Sell,146,0,7558
3,52514615,2024-09-05,1725515465825130576,110621,7904794000131977408,5,Trade Report Crossings,OFF Market,7904794000123971688,3380,3390,3385,814,1,Buy,51,0,7559
3,52514616,2024-09-05,1725515465825130576,110621,7904794000131977408,5,Trade Report Crossings,OFF Market,7904794000123971688,3380,3390,3385,814,2,Sell,51,0,7560
3,52514986,2024-09-05,1725515466070380751,110621,7904794000131977476,1,Continuous Lit,ON Market,7904794000123971691,3380,3390,3390,370,1,Buy,67,1,7561
3,52514987,2024-09-05,1725515466070380751,110621,7904794000131576380,1,Continuous Lit,ON Market,7904794000123971691,3380,3390,3390,370,2,Sell,146,0,7562
3,52552735,2024-09-05,1725515477679229501,110621,7904794000131983185,5,Trade Report Crossings,OFF Market,7904794000123972293,3380,3390,3385,471,1,Buy,42,0,7563
3,52552736,2024-09-05,1725515477679229501,110621,7904794000131983185,5,Trade Report Crossings,OFF Market,7904794000123972293,3380,3390,3385,471,2,Sell,42,0,7564
3,52555373,2024-09-05,1725515478816745341,110621,7904794000131983596,5,Trade Report Crossings,OFF Market,7904794000123972334,3380,3390,3385,75,1,Buy,51,0,7565
3,52555374,2024-09-05,1725515478816745341,110621,7904794000131983596,5,Trade Report Crossings,OFF Market,7904794000123972334,3380,3390,3385,75,2,Sell,51,0,7566
3,52600555,2024-09-05,1725515491840369763,110621,7904794000131991035,1,Continuous Lit,ON Market,7904794000123972933,3380,3390,3390,521,1,Buy,67,1,7567
3,52600556,2024-09-05,1725515491840369763,110621,7904794000131576380,1,Continuous Lit,ON Market,7904794000123972933,3380,3390,3390,521,2,Sell,146,0,7568
3,52601450,2024-09-05,1725515492188136497,110621,7904794000131991227,5,Trade Report Crossings,OFF Market,7904794000123972935,3380,3390,3385,1,1,Buy,51,0,7569
3,52601451,2024-09-05,1725515492188136497,110621,7904794000131991227,5,Trade Report Crossings,OFF Market,7904794000123972935,3380,3390,3385,1,2,Sell,51,0,7570
3,52617778,2024-09-05,1725515496855050460,110621,7904794000131994231,1,Continuous Lit,ON Market,7904794000123973174,3380,3390,3390,127,1,Buy,41,1,7571
3,52617779,2024-09-05,1725515496855050460,110621,7904794000131576380,1,Continuous Lit,ON Market,7904794000123973174,3380,3390,3390,127,2,Sell,146,0,7572
3,52680454,2024-09-05,1725515515847534535,110621,7904794000132003775,5,Trade Report Crossings,OFF Market,7904794000123973961,3380,3390,3385,84,1,Buy,51,0,7573
3,52680455,2024-09-05,1725515515847534535,110621,7904794000132003775,5,Trade Report Crossings,OFF Market,7904794000123973961,3380,3390,3385,84,2,Sell,51,0,7574
3,52681149,2024-09-05,1725515516104817008,110621,7904794000132003890,1,Continuous Lit,ON Market,7904794000123973968,3380,3390,3390,285,1,Buy,67,1,7575
3,52681150,2024-09-05,1725515516104817008,110621,7904794000131576380,1,Continuous Lit,ON Market,7904794000123973968,3380,3390,3390,285,2,Sell,146,0,7576
3,52682270,2024-09-05,1725515516399686597,110621,7904794000131881169,47,Centre Point,ON Market,7904794000123973974,3380,3390,3385,178,1,Buy,61,0,7577
3,52682271,2024-09-05,1725515516399686597,110621,7904794000132004033,47,Centre Point,ON Market,7904794000123973974,3380,3390,3385,178,2,Sell,69,1,7578
3,52682272,2024-09-05,1725515516399686597,110621,7904794000131990896,47,Centre Point,ON Market,7904794000123973975,3380,3390,3385,28,1,Buy,42,0,7579
